0,0,0,0,0,0,0
0.0025285,0.00018436,-0.0075253,0.00028806,0.030092,-0.000285,0
0.0066757,0.00049357,-0.020597,0.00077347,0.08206,-0.00078358,0
0.011804,0.00088448,-0.037588,0.0013885,0.14933,-0.0014354,0
0.017476,0.0013266,-0.057173,0.0020834,0.22666,-0.0021896,0
0.023404,0.0017988,-0.078279,0.0028215,0.30994,-0.0030044,0
0.029402,0.0022868,-0.10005,0.0035767,0.39597,-0.0038456,0
0.035358,0.0027806,-0.12183,0.0043304,0.48229,-0.0046865,0
0.041209,0.0032735,-0.14312,0.0050695,0.56707,-0.0055069,0
0.046922,0.0037602,-0.16355,0.0057848,0.64897,-0.0062924,0
0.05248,0.0042363,-0.1829,0.0064703,0.72705,-0.0070336,0
0.057877,0.0046983,-0.20101,0.0071221,0.80071,-0.0077252,0
0.063108,0.0051429,-0.2178,0.0077377,0.86959,-0.0083649,0
0.068169,0.0055672,-0.23328,0.0083159,0.93353,-0.0089527,0
0.073051,0.005969,-0.24745,0.0088564,0.99251,-0.0094902,0
0.077746,0.0063465,-0.26038,0.0093595,1.0466,-0.0099799,0
0.082242,0.0066984,-0.27213,0.0098262,1.0961,-0.010425,0
0.086528,0.0070242,-0.28279,0.010258,1.1411,-0.010828,0
0.090591,0.0073237,-0.29243,0.010655,1.182,-0.011194,0
0.094422,0.0075971,-0.30115,0.011021,1.2189,-0.011525,0
0.098013,0.0078452,-0.30903,0.011357,1.2523,-0.011824,0
0.10136,0.008069,-0.31614,0.011664,1.2823,-0.012094,0
0.10446,0.0082696,-0.32256,0.011945,1.3093,-0.012337,0
0.10732,0.0084485,-0.32835,0.012202,1.3336,-0.012558,0
0.10994,0.008607,-0.33358,0.012435,1.3553,-0.012756,0
0.11233,0.0087468,-0.3383,0.012648,1.3748,-0.012935,0
0.11449,0.0088693,-0.34257,0.012842,1.3922,-0.013096,0
0.11645,0.0089762,-0.34643,0.013018,1.4078,-0.013242,0
0.1182,0.0090688,-0.34991,0.013178,1.4217,-0.013373,0
0.11976,0.0091486,-0.35307,0.013323,1.4341,-0.013491,0
0.12116,0.0092169,-0.35592,0.013454,1.4452,-0.013597,0
0.12239,0.009275,-0.35851,0.013573,1.455,-0.013693,0
0.12347,0.009324,-0.36085,0.013681,1.4638,-0.013779,0
0.12442,0.009365,-0.36298,0.013779,1.4717,-0.013856,0
0.12525,0.009399,-0.3649,0.013867,1.4787,-0.013926,0
0.12597,0.0094269,-0.36665,0.013948,1.4849,-0.013988,0
0.12659,0.0094495,-0.36824,0.01402,1.4904,-0.014044,0
0.12713,0.0094674,-0.36968,0.014085,1.4954,-0.014095,0
0.12758,0.0094814,-0.37098,0.014145,1.4998,-0.01414,0
0.12797,0.009492,-0.37217,0.014198,1.5037,-0.014181,0
0.1283,0.0094998,-0.37325,0.014246,1.5072,-0.014218,0
0.12857,0.0095051,-0.37423,0.01429,1.5102,-0.014251,0
0.1288,0.0095083,-0.37512,0.01433,1.513,-0.01428,0
0.12898,0.0095099,-0.37593,0.014365,1.5154,-0.014307,0
0.12913,0.00951,-0.37666,0.014397,1.5176,-0.014331,0
0.12926,0.0095091,-0.37733,0.014426,1.5196,-0.014352,0
0.12935,0.0095072,-0.37794,0.014453,1.5213,-0.014371,0
0.12942,0.0095046,-0.37849,0.014476,1.5228,-0.014388,0
0.12948,0.0095015,-0.37899,0.014498,1.5242,-0.014404,0
0.12952,0.0094979,-0.37945,0.014517,1.5254,-0.014418,0
0.12954,0.009494,-0.37986,0.014535,1.5265,-0.01443,0
0.12956,0.00949,-0.38024,0.01455,1.5274,-0.014441,0
0.12957,0.0094858,-0.38058,0.014565,1.5283,-0.014452,0
0.12956,0.0094815,-0.38089,0.014578,1.5291,-0.014461,0
0.12956,0.0094773,-0.38117,0.014589,1.5297,-0.014469,0
0.12955,0.0094731,-0.38143,0.0146,1.5303,-0.014476,0
0.12953,0.009469,-0.38166,0.014609,1.5309,-0.014483,0
0.12951,0.0094651,-0.38187,0.014618,1.5314,-0.014488,0
0.12949,0.0094612,-0.38207,0.014625,1.5318,-0.014494,0
0.12947,0.0094575,-0.38224,0.014632,1.5322,-0.014498,0
0.12945,0.009454,-0.3824,0.014639,1.5325,-0.014503,0
0.12945,0.009454,-0.3824,0.014639,1.5325,-0.014503,0
0.12945,0.009454,-0.3824,0.014639,1.5325,-0.014503,0
0.12945,0.009454,-0.3824,0.014639,1.5325,-0.014503,0
0.12945,0.009454,-0.3824,0.014639,1.5325,-0.014503,0
0.12945,0.009454,-0.3824,0.014639,1.5325,-0.014503,0
0.12945,0.009454,-0.3824,0.014639,1.5325,-0.014503,0
0.12945,0.009454,-0.3824,0.014639,1.5325,-0.014503,0
0.12945,0.009454,-0.3824,0.014639,1.5325,-0.014503,0
0.12945,0.009454,-0.3824,0.014639,1.5325,-0.014503,0
0.12945,0.009454,-0.3824,0.014639,1.5325,-0.014503,0
0.12945,0.009454,-0.3824,0.014639,1.5325,-0.014503,0
0.12945,0.009454,-0.3824,0.014639,1.5325,-0.014503,0
0.12945,0.009454,-0.3824,0.014639,1.5325,-0.014503,0
0.12945,0.009454,-0.3824,0.014639,1.5325,-0.014503,0
0.12945,0.009454,-0.3824,0.014639,1.5325,-0.014503,0
0.12945,0.009454,-0.3824,0.014639,1.5325,-0.014503,0
0.12945,0.009454,-0.3824,0.014639,1.5325,-0.014503,0
0.12945,0.009454,-0.3824,0.014639,1.5325,-0.014503,0
0.12945,0.009454,-0.3824,0.014639,1.5325,-0.014503,0
0.12945,0.009454,-0.3824,0.014639,1.5325,-0.014503,0
0.12945,0.009454,-0.3824,0.014639,1.5325,-0.014503,0
0.12945,0.009454,-0.3824,0.014639,1.5325,-0.014503,0
0.12945,0.009454,-0.3824,0.014639,1.5325,-0.014503,0
0.12945,0.009454,-0.3824,0.014639,1.5325,-0.014503,0
