0,0,0,0,0,0,0
0.0019662,-2.5427e-006,-0.0056751,-0.00017617,0.031008,0.00011172,0
0.0054591,-6.7499e-006,-0.015403,-0.00048447,0.081844,0.00030594,0
0.010075,-1.1989e-005,-0.027917,-0.00088761,0.14465,0.00055854,0
0.015448,-1.7809e-005,-0.042233,-0.0013543,0.21403,0.00084974,0
0.021256,-2.3894e-005,-0.057596,-0.0018585,0.28634,0.0011635,0
0.027228,-3.0024e-005,-0.073431,-0.0023792,0.35918,0.0014872,0
0.033143,-3.6048e-005,-0.089304,-0.0028996,0.43101,0.0018108,0
0.038838,-4.1868e-005,-0.1049,-0.0034069,0.50081,0.002127,0
0.044201,-4.7417e-005,-0.11997,-0.0038916,0.56795,0.0024306,0
0.049168,-5.2655e-005,-0.13436,-0.0043477,0.63199,0.0027183,0
0.053714,-5.7562e-005,-0.14796,-0.0047711,0.69266,0.002988,0
0.057842,-6.2131e-005,-0.16069,-0.0051602,0.7498,0.0032389,0
0.061572,-6.6364e-005,-0.17254,-0.0055147,0.80335,0.0034709,0
0.06494,-7.0276e-005,-0.18347,-0.0058358,0.85332,0.0036844,0
0.067981,-7.3883e-005,-0.19352,-0.006125,0.89981,0.0038803,0
0.070733,-7.721e-005,-0.20272,-0.0063846,0.94298,0.0040594,0
0.07323,-8.028e-005,-0.21109,-0.0066173,0.98302,0.0042229,0
0.075502,-8.3122e-005,-0.2187,-0.0068255,1.0202,0.0043719,0
0.077577,-8.576e-005,-0.2256,-0.0070119,1.0547,0.0045073,0
0.079477,-8.8217e-005,-0.23183,-0.007179,1.0868,0.0046302,0
0.081219,-9.0517e-005,-0.23746,-0.0073289,1.1167,0.0047416,0
0.082821,-9.2679e-005,-0.24254,-0.0074638,1.1447,0.0048424,0
0.084294,-9.4718e-005,-0.24711,-0.0075855,1.1709,0.0049335,0
0.085651,-9.6649e-005,-0.25124,-0.0076957,1.1956,0.0050157,0
0.0869,-9.8484e-005,-0.25495,-0.0077957,1.2188,0.0050897,0
0.08805,-0.00010023,-0.25829,-0.0078868,1.2408,0.0051563,0
0.089108,-0.0001019,-0.2613,-0.0079701,1.2615,0.0052161,0
0.090082,-0.00010349,-0.26401,-0.0080464,1.2812,0.0052698,0
0.090978,-0.00010502,-0.26646,-0.0081165,1.2998,0.0053178,0
0.0918,-0.00010648,-0.26866,-0.0081812,1.3174,0.0053609,0
0.092555,-0.00010787,-0.27065,-0.0082408,1.3342,0.0053993,0
0.093247,-0.00010921,-0.27244,-0.0082961,1.3501,0.0054336,0
0.093881,-0.00011048,-0.27406,-0.0083472,1.3651,0.0054642,0
0.094461,-0.0001117,-0.27552,-0.0083947,1.3794,0.0054914,0
0.094992,-0.00011286,-0.27685,-0.0084388,1.3929,0.0055156,0
0.095477,-0.00011396,-0.27804,-0.0084798,1.4057,0.0055372,0
