0,0,0,0,0,0,0
0.0025827,-2.8416e-005,-0.0088588,-9.1982e-005,0.031443,0.00040163,0
0.0070577,-7.5757e-005,-0.02407,-0.00024696,0.085016,0.0010724,0
0.01287,-0.00013516,-0.04367,-0.00044326,0.15355,0.001917,0
0.019579,-0.00020173,-0.066139,-0.00066485,0.23156,0.0028681,0
0.026837,-0.00027207,-0.090306,-0.00089997,0.31488,0.0038792,0
0.034374,-0.00034383,-0.11529,-0.0011401,0.40037,0.0049183,0
0.04198,-0.00041539,-0.14041,-0.0013792,0.4857,0.0059633,0
0.049492,-0.00048563,-0.16517,-0.0016129,0.56913,0.0069977,0
0.056788,-0.00055379,-0.18922,-0.0018383,0.64942,0.0080089,0
0.063775,-0.0006193,-0.21228,-0.0020535,0.72568,0.0089862,0
0.070385,-0.00068177,-0.23417,-0.0022571,0.79735,0.0099208,0
0.076573,-0.00074091,-0.25478,-0.0024486,0.86409,0.010805,0
0.082311,-0.00079654,-0.27403,-0.0026277,0.92576,0.011634,0
0.087588,-0.00084857,-0.2919,-0.0027944,0.98239,0.012403,0
0.092404,-0.00089699,-0.30839,-0.002949,1.0341,0.013111,0
0.096771,-0.00094186,-0.32352,-0.0030919,1.0812,0.013759,0
0.10071,-0.00098329,-0.33734,-0.0032237,1.124,0.014347,0
0.10424,-0.0010214,-0.34992,-0.0033451,1.1627,0.014879,0
0.1074,-0.0010565,-0.36131,-0.0034567,1.1978,0.015359,0
0.11021,-0.0010887,-0.3716,-0.0035592,1.2297,0.01579,0
0.11271,-0.0011181,-0.38086,-0.0036533,1.2585,0.016179,0
0.11492,-0.0011452,-0.38917,-0.0037396,1.2848,0.016528,0
0.11687,-0.0011699,-0.39661,-0.0038187,1.3087,0.016842,0
0.1186,-0.0011926,-0.40325,-0.0038913,1.3305,0.017126,0
0.12012,-0.0012133,-0.40917,-0.0039579,1.3505,0.017383,0
0.12146,-0.0012324,-0.41443,-0.0040189,1.3689,0.017616,0
0.12264,-0.0012499,-0.41909,-0.0040749,1.3859,0.017829,0
0.12368,-0.0012659,-0.42323,-0.0041263,1.4015,0.018023,0
0.1246,-0.0012807,-0.42688,-0.0041735,1.4159,0.018201,0
0.12541,-0.0012942,-0.4301,-0.0042168,1.4294,0.018365,0
0.12613,-0.0013067,-0.43294,-0.0042565,1.4418,0.018516,0
0.12676,-0.0013182,-0.43544,-0.004293,1.4534,0.018656,0
0.12731,-0.0013288,-0.43763,-0.0043265,1.4642,0.018786,0
0.1278,-0.0013385,-0.43956,-0.0043573,1.4743,0.018907,0
0.12824,-0.0013475,-0.44124,-0.0043855,1.4837,0.019019,0
0.12862,-0.0013558,-0.44271,-0.0044114,1.4925,0.019124,0
0.12896,-0.0013634,-0.444,-0.0044352,1.5007,0.019222,0
0.12927,-0.0013704,-0.44512,-0.0044571,1.5083,0.019313,0
0.12954,-0.0013769,-0.44609,-0.0044771,1.5154,0.019398,0
0.12977,-0.0013829,-0.44694,-0.0044955,1.5221,0.019478,0
0.12999,-0.0013884,-0.44767,-0.0045124,1.5283,0.019553,0
0.13017,-0.0013935,-0.44831,-0.0045279,1.5341,0.019622,0
0.13034,-0.0013982,-0.44886,-0.0045421,1.5394,0.019687,0
0.13049,-0.0014025,-0.44934,-0.0045551,1.5444,0.019748,0
0.13062,-0.0014064,-0.44975,-0.004567,1.5491,0.019804,0
0.13074,-0.0014101,-0.4501,-0.004578,1.5533,0.019857,0
0.13085,-0.0014134,-0.45041,-0.004588,1.5533,0.019906,0
0.13094,-0.0014165,-0.45067,-0.0045972,1.5533,0.019951,0
